"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCM18","OUT035",1028.72733842316
"FDJ20","OUT019",543.316568789373
"DRQ35","OUT019",537.115429395991
"FDG02","OUT013",3242.37414341356
"NCU29","OUT018",2156.71756845494
"FDL27","OUT027",2122.73460642769
"NCA54","OUT035",3101.22817957498
"FDJ32","OUT035",1142.17212406225
"FDB21","OUT019",984.60528669659
"FDR46","OUT035",2558.22542221352
"FDZ32","OUT046",1664.99209692933
"DRF36","OUT017",3293.27930134578
"NCU54","OUT017",3539.1157214366
"NCI31","OUT017",754.18600198888
"DRA59","OUT035",3294.31707680464
"NCC55","OUT045",713.172773422286
"FDE44","OUT018",685.794604032045
"NCN26","OUT018",1620.14687687693
"FDC11","OUT049",1474.91212387331
"FDV24","OUT035",2587.51836002234
"FDR40","OUT019",311.096425955567
"NCQ17","OUT049",2626.08088264587
"FDC46","OUT045",2980.31270626712
"NCM18","OUT046",1013.57441787494
"FDK16","OUT046",1536.11907636371
"FDI28","OUT017",1324.2627807103
"FDS11","OUT018",3284.47813186309
"DRD13","OUT046",1080.53844910645
"FDL36","OUT035",1457.13250135098
"FDI27","OUT013",723.930595331522
"FDJ53","OUT019",527.062720903686
"FDS44","OUT045",3877.14082219945
"FDE28","OUT046",3753.10669243145
"FDQ33","OUT018",2156.37163933041
"FDB37","OUT017",4068.75200800988
"FDQ31","OUT045",1347.25511934553
"NCQ05","OUT046",2460.86415847353
"FDE10","OUT013",1950.18810857816
"FDF38","OUT017",771.020847295508
"FDE50","OUT019",354.174474050821
"DRG37","OUT010",287.641696558867
"NCH06","OUT049",3995.54387127643
"FDY14","OUT045",3954.06340035355
"FDO27","OUT017",1623.05990573066
"FDQ19","OUT049",4269.06812140069
"FDZ26","OUT019",849.803872033182
"FDN51","OUT013",4408.38722933487
"FDK20","OUT035",2118.76287837637
"FDD40","OUT018",2825.85573590647
"DRI25","OUT018",730.887838255675
"FDH56","OUT017",1916.47794956505
"FDI36","OUT027",5151.84701390194
"DRH11","OUT018",736.687843735688
"NCV18","OUT017",1404.10575012443
"DRI01","OUT049",2968.37195322289
"DRE48","OUT049",3349.50225972242
"FDS51","OUT035",1093.10920023797
"FDM38","OUT017",749.474688759775
"FDB60","OUT027",5199.84720092398
"FDY58","OUT035",4035.8372227813
"FDY22","OUT045",2062.18258558022
"FDF11","OUT027",6229.47959414683
"FDZ51","OUT035",1698.69522250689
"FDQ45","OUT017",3305.28044621917
"FDF17","OUT035",3334.99239526815
"NCF31","OUT027",3731.95830000122
"FDA37","OUT013",1955.98811405817
"FDO51","OUT046",757.864943875143
"FDF34","OUT013",3228.85234116516
"FDD57","OUT018",1337.62344368912
"FDO37","OUT046",3827.90680294853
"FDR49","OUT049",728.155335710581
"FDS39","OUT049",2311.60469358551
"FDI48","OUT027",1412.48697178488
"DRM35","OUT049",3111.11730185631
"FDV57","OUT035",3121.64009007913
"FDZ55","OUT013",2644.90321338713
"FDI28","OUT035",1377.57671126861
"FDS21","OUT045",978.120669634647
"FDT34","OUT013",1693.83490693389
"DRI25","OUT035",911.461790924684
"FDT47","OUT010",294.291724484
"DRH39","OUT045",1115.64543433975
"NCD54","OUT045",2223.76145026757
"FDU16","OUT027",2371.18192995927
"NCW29","OUT045",1851.55812683403
"FDV25","OUT027",5679.97828733399
"FDM56","OUT035",1816.18119037278
"FDZ04","OUT027",2070.19077478697
"FDG59","OUT019",35.9255374145161
"FDI56","OUT045",1323.75832841863
"FDS33","OUT035",1462.44541536714
"FDC23","OUT049",3085.94515119308
"FDT11","OUT049",3325.34641362378
"FDG17","OUT045",3737.81511411948
"FDZ44","OUT045",1865.25352432686
"FDJ52","OUT013",2604.09236357068
"DRI23","OUT046",2567.69321175538
"DRE15","OUT010",294.291724484
"NCF07","OUT013",1624.21821077247
"NCR29","OUT049",905.876361304916
"FDE44","OUT019",48.911009632297
"FDT23","OUT035",1330.78690014501
"NCG06","OUT017",4215.5572146686
"NCU41","OUT010",297.736235844824
"FDH46","OUT017",1734.05755487142
"FDV31","OUT013",2970.06844398675
"NCT41","OUT027",3723.90643468685
"FDE22","OUT027",4199.87932542294
"FDC26","OUT045",1601.01968167583
"DRF51","OUT017",712.918204543634
"NCY53","OUT019",527.062720903686
"FDY21","OUT017",3293.16603594697
"FDL27","OUT013",1150.75342146277
"FDZ34","OUT049",3344.76580614997
"NCF43","OUT010",308.040635871165
"FDC21","OUT035",1816.18119037278
"FDL26","OUT013",2483.53841029923
"FDT25","OUT010",549.116574269386
"NCR30","OUT046",1185.7637841978
"DRL23","OUT019",423.200609323138
"NCR05","OUT049",3314.89640789745
"NCE19","OUT018",679.593464638662
"FDY07","OUT035",806.581297483094
"FDB10","OUT017",3991.13065275802
"FDP57","OUT013",1659.22905510891
"FDU48","OUT019",543.316568789373
"FDH48","OUT035",1457.13250135098
"FDO33","OUT035",1945.63325812375
"NCU29","OUT045",2389.67612087976
"FDW35","OUT046",734.293931876783
"FDH05","OUT010",823.296172917485
"FDP26","OUT049",1768.10244526008
"DRG27","OUT035",725.468955268175
"FDQ33","OUT046",2445.91929551672
"FDH20","OUT010",288.491719003987
"FDV14","OUT046",1399.33075463216
"DRD01","OUT046",814.870017831647
"NCI17","OUT049",1633.42941921444
"FDF39","OUT010",969.573741898952
"FDX37","OUT046",1670.79210240935
"NCX17","OUT035",3584.28434628606
"FDN03","OUT013",4140.33456744678
"NCS41","OUT010",297.736235844824
"FDH34","OUT045",3003.80949719402
"NCX53","OUT018",1875.32553103388
"FDY31","OUT046",2460.51822934901
"FDD20","OUT017",2059.62246016564
"FDE51","OUT045",733.612869411982
"FDV27","OUT046",1422.90176663052
"FDF16","OUT035",2570.896472976
"FDZ02","OUT049",1616.62471774288
"NCK05","OUT045",931.513672936276
"FDM12","OUT027",5011.97490746339
"NCA05","OUT018",2156.71756845494
"FDX33","OUT045",2442.35181096875
"FDM25","OUT049",3050.37299432132
"FDE41","OUT018",1158.68575273285
"FDW14","OUT045",1353.05512482554
"NCD30","OUT046",1543.69845803697
"FDB23","OUT010",726.381325726117
"FDF45","OUT046",1009.47859331652
"FDW20","OUT017",2059.62246016564
"FDF47","OUT045",3136.69641368046
"NCR05","OUT019",595.263211852144
"DRB01","OUT046",3085.25516774145
"FDE36","OUT013",2581.4876566191
"FDU56","OUT049",3280.90932029118
"FDB23","OUT049",3784.0595499883
"FDN48","OUT049",1456.23524017791
"FDS43","OUT013",3148.25825686052
"NCN05","OUT013",3142.05325886904
"NCL53","OUT049",2968.37195322289
"FDL56","OUT046",1393.53074915215
"FDH17","OUT018",1325.62229881573
"FDP37","OUT046",1968.36197750801
"FDG09","OUT019",309.73738071822
"FDA55","OUT045",3596.97312010905
"FDX31","OUT049",4051.52249194454
"FDJ41","OUT045",3953.2144372922
"DRC24","OUT045",2405.06229669951
"FDQ21","OUT035",1915.62964556341
"NCT54","OUT045",1287.57207937321
"FDH08","OUT049",4051.52249194454
"FDY38","OUT018",3339.06859898121
"DRM11","OUT010",867.341905858291
"FDG32","OUT049",3738.5362634368
"NCH18","OUT046",3800.88800829401
"FDI20","OUT035",3666.45308402802
"FDA33","OUT018",2156.37163933041
"FDN45","OUT013",3711.43677012353
"FDT45","OUT010",106.005388729323
"FDR32","OUT035",3997.66653729493
"FDA48","OUT017",3675.20358964713
"FDN23","OUT017",2558.36691006173
"NCR18","OUT035",741.585343494621
"FDD45","OUT046",1393.53074915215
"FDI22","OUT018",3090.63669860357
"FDT09","OUT013",1984.79396040313
"DRC24","OUT027",3782.70124928194
"FDT39","OUT046",2502.2363208253
"FDX28","OUT045",1466.34665563019
"FDA50","OUT018",1331.07637517121
"FDT33","OUT027",4198.09994922969
"FDQ60","OUT049",1977.97277453527
"NCM19","OUT018",1514.43938099456
"FDF40","OUT046",4025.73048605294
"NCI30","OUT035",3974.65189368901
"FDK34","OUT049",4011.02425504957
"FDA38","OUT027",6344.51266884998
"FDT02","OUT045",755.159027947715
"FDC11","OUT017",1481.27309078963
"FDD08","OUT046",716.146852398846
"NCS29","OUT046",3840.18243993437
"DRI03","OUT010",330.136320030518
"FDK48","OUT035",1156.14134617868
"FDM52","OUT049",2551.6245686548
"FDP49","OUT035",987.141654352108
"DRA24","OUT046",2547.29427244308
"NCJ43","OUT049",3012.80904655549
"FDE11","OUT045",3033.86882791751
"FDP01","OUT049",2549.814972271
"FDQ59","OUT018",1176.48690308626
"FDA43","OUT019",316.614517782119
"FDL14","OUT017",2558.36691006173
"FDV50","OUT010",583.722426094361
"FDT01","OUT027",5310.05785387709
"NCC42","OUT035",2259.51932590291
"FDO28","OUT046",1899.52800926009
"FDD32","OUT019",288.491719003987
"FDV45","OUT035",3299.8299029529
"NCW17","OUT019",531.315423915978
"NCJ17","OUT027",2317.70002938034
"NCF18","OUT049",3328.41821014585
"FDP01","OUT045",2370.45644487453
"FDH24","OUT045",2469.28287215812
"FDI38","OUT027",5345.90171880192
"FDX03","OUT035",771.36135348446
"FDY28","OUT046",3421.89323916454
"FDN34","OUT018",2492.57350040136
"FDJ02","OUT045",2437.4623808852
"FDW40","OUT019",427.259660943065
"FDX03","OUT017",759.986007468893
"FDE17","OUT027",3741.54447034096
"FDT58","OUT046",2559.29541731648
"FDI38","OUT013",3486.80317152819
"FDW22","OUT035",3863.00841621591
"FDS15","OUT027",2715.1738051582
"NCX06","OUT013",3162.45219818134
"DRK47","OUT035",3962.32736438445
"FDC23","OUT027",4907.97238409563
"FDM56","OUT010",405.363594696218
"FDP21","OUT046",3109.60338661277
"FDP58","OUT046",3469.13423975711
"FDA27","OUT019",1003.90651078296
"FDK41","OUT019",276.490574130592
"NCH42","OUT046",3788.56347898945
"FDG29","OUT045",702.752025769331
"FDW15","OUT018",2185.74265680878
"FDD28","OUT018",793.283369369508
"FDQ37","OUT049",3309.19364927822
"FDC23","OUT035",3228.3875478849
"FDV13","OUT035",1545.76547544639
"FDK33","OUT046",3446.24145803585
"FDO33","OUT013",1841.64944980254
"FDN21","OUT017",2651.34409254919
"NCW06","OUT027",5206.46561916964
"FDI38","OUT035",3668.35992727261
"FDC21","OUT027",2595.3747785102
"NCS05","OUT046",1933.31386223248
"NCN53","OUT049",697.294492067929
"FDV40","OUT010",311.096425955567
"FDG60","OUT017",3953.5839663299
"NCY30","OUT027",4993.60868048445
"FDM40","OUT045",2080.16655035886
"NCO30","OUT046",3118.00118105167
"FDK10","OUT046",2919.06649974108
"FDM36","OUT045",2703.27327499913
"FDN10","OUT013",1928.74932960369
"FDM46","OUT018",1170.68689760624
"FDX50","OUT049",1782.21671704787
"FDP33","OUT045",3798.56393388376
"FDO12","OUT045",3031.30563360597
"FDC28","OUT013",1644.1551116146
"FDO31","OUT045",1239.14766667984
"FDX45","OUT035",2543.62648838124
"FDV21","OUT049",1977.97277453527
"FDH04","OUT049",1478.83994712949
"NCG54","OUT013",2827.31012416148
"FDO13","OUT046",2594.68946171654
"FDA09","OUT027",4799.98691319001
"FDC38","OUT017",2007.31982289378
"NCO42","OUT046",2305.51718566602
"FDL45","OUT049",2001.46956546217
"NCK31","OUT013",795.025633909728
"FDM39","OUT017",3112.88372083273
"FDC22","OUT010",309.73738071822
"FDF46","OUT046",1824.42927433233
"FDQ37","OUT045",3060.90455738842
"FDH41","OUT010",595.263211852144
"FDQ04","OUT046",704.145707525451
"NCQ02","OUT027",4993.60868048445
"FDJ57","OUT027",5135.37084122475
"NCE07","OUT049",2276.03253671376
"FDE56","OUT013",991.368477498172
"FDI20","OUT049",3617.54739171427
"FDK36","OUT018",698.141678029968
"FDP08","OUT027",5233.36584839893
"FDF44","OUT017",2025.01660834066
"NCU53","OUT017",2639.34294767579
"FDF47","OUT035",3533.35708296023
"FDS55","OUT010",314.241775264548
"FDZ52","OUT010",393.362449822822
"FDL04","OUT018",1430.14710051004
"NCM26","OUT035",2596.49043818841
"FDX43","OUT049",2696.18467027114
"FDP52","OUT049",4004.91549524617
"DRK49","OUT045",702.752025769331
"FDE38","OUT013",2630.69630087445
"DRF13","OUT035",2599.70617791906
"FDK41","OUT010",276.490574130592
"FDJ04","OUT027",3205.09631700529
"FDZ44","OUT018",1624.56864007706
"FDS11","OUT013",3649.92805660008
"FDA55","OUT049",3844.08783355418
"NCW53","OUT046",3131.24340022112
"FDB49","OUT027",2548.92703791303
"FDD23","OUT017",3341.64079566601
"NCV42","OUT045",1608.26712439944
"NCZ29","OUT018",1616.82019821596
"FDQ26","OUT013",855.192800518603
"FDV08","OUT017",754.653144010822
"FDC53","OUT049",1750.30129490668
"FDV58","OUT010",171.831408594986
"NCP02","OUT019",99.8042493359404
"DRI37","OUT045",802.191976195155
"FDQ12","OUT049",3963.81869222688
"FDE33","OUT046",1261.38514246616
"FDX27","OUT045",1484.1478059836
"FDM22","OUT017",796.457352246216
"NCH30","OUT019",532.862726383698
"FDC04","OUT017",4039.40538283945
"FDO38","OUT046",1267.18514794617
"FDV52","OUT027",3183.65753803082
"FDB32","OUT013",1422.3735591567
"FDV43","OUT018",685.794604032045
"FDI24","OUT018",2614.91990972248
"FDR40","OUT017",1456.40838739629
"FDW02","OUT049",2007.26957094218
"FDE44","OUT049",722.355330230568
"FDL38","OUT046",1411.67782863008
"NCT54","OUT010",316.89643143558
"DRJ39","OUT010",662.903151757017
"FDW55","OUT049",4348.22677184517
"DRF13","OUT019",302.240630391152
"NCW17","OUT049",2024.07427241375
"FDP13","OUT035",754.278660211233
"FDS08","OUT018",2492.57350040136
"NCP17","OUT035",1105.98201641874
"NCO53","OUT035",3235.52226220955
"FDH19","OUT045",2747.24322630979
"FDJ04","OUT017",1989.51867254037
"FDG10","OUT049",952.483358003287
"FDA40","OUT010",276.490574130592
"FDI53","OUT045",2460.33577574739
"FDU09","OUT010",106.005388729323
"FDK60","OUT045",1448.36269085155
"FDR43","OUT017",707.118199063621
"FDW22","OUT017",3642.55252153647
"DRP47","OUT010",939.905133242804
"DRG48","OUT010",336.846482216127
"FDA14","OUT035",2588.69762332941
"FDU49","OUT013",1393.56771281174
"FDK28","OUT045",3884.70369380079
"FDT19","OUT046",2796.72009041995
"NCQ42","OUT045",1833.31997829374
"FDD03","OUT045",3618.86457864678
"NCM53","OUT013",1618.41820529246
"NCX53","OUT045",2108.2840834587
"FDV14","OUT027",2388.98308031268
"NCZ54","OUT017",2659.74188698809
"FDB39","OUT013",855.192800518603
"DRC24","OUT046",2446.26522464125
"FDY36","OUT013",1092.57269904134
"FDN01","OUT035",3070.46898169202
"DRH25","OUT046",782.335143779071
"FDV08","OUT046",728.49392639677
"NCP53","OUT049",4017.24002455073
"FDU52","OUT010",322.247548383842
"NCI42","OUT045",3330.3532669883
"FDZ14","OUT035",2061.14732708835
"FDF11","OUT046",3944.04114967528
"FDQ13","OUT018",1188.83397708418
"FDO32","OUT010",48.911009632297
"DRJ37","OUT018",2129.77156062473
"FDY43","OUT046",2559.29541731648
"NCT41","OUT017",2525.96682587604
"NCV17","OUT045",1862.1258246387
"FDM04","OUT027",1516.11606444778
"DRB48","OUT018",649.584048940431
"FDM24","OUT013",2434.32976604387
"FDT37","OUT049",4143.43074052505
"NCO05","OUT010",276.490574130592
"FDL13","OUT046",3815.55972895061
"FDL15","OUT017",2581.93792206009
"FDB11","OUT018",3335.04539382261
"FDL14","OUT019",320.041780744561
"FDY10","OUT019",539.063865777081
"FDJ40","OUT049",1764.41556669447
"NCW18","OUT046",3782.67109391945
"NCY06","OUT013",1915.17726424172
"DRE13","OUT018",1160.4651289261
"FDA26","OUT045",3390.83161758144
"NCE19","OUT010",42.7098702389144
"FDE33","OUT035",1383.78170926009
"DRL59","OUT027",1504.27803427368
"FDY07","OUT046",765.050410612911
"FDF57","OUT018",2492.57350040136
"FDM58","OUT035",1811.93298704289
"FDP26","OUT027",2584.71215304508
"FDY32","OUT046",2559.29541731648
"FDD51","OUT010",89.3168669372852
"FDU22","OUT018",1628.82134308935
"FDZ49","OUT018",3202.42335267261
"NCI42","OUT017",3597.21836418848
"FDT04","OUT027",1305.64429060978
"NCU41","OUT045",3030.91944773639
"FDS56","OUT045",3999.35550939133
"NCN42","OUT017",2580.97161701331
"FDK34","OUT046",3845.58816174779
"FDB03","OUT017",3947.75279677416
"DRJ25","OUT035",773.033994073966
"FDT25","OUT027",3275.20396322865
"FDN20","OUT013",2644.90321338713
"FDP09","OUT013",3484.89632828361
"FDM20","OUT019",1052.76108183498
"NCG55","OUT046",1818.22813493895
"NCP14","OUT045",1559.0334271504
"NCH06","OUT046",3732.73221315561
"FDV52","OUT013",1887.93847978724
"NCL07","OUT035",736.751643061389
"DRJ11","OUT027",5206.46561916964
"DRO59","OUT013",1138.8439634364
"FDW15","OUT010",343.612792742921
"NCQ30","OUT035",2043.19922658323
"NCN54","OUT019",282.290579610605
"FDY01","OUT027",3230.26839332729
"FDX39","OUT035",3627.33997779396
"FDH53","OUT027",2383.52900395719
"FDA57","OUT035",741.990336006086
"NCC07","OUT010",399.162455302835
"FDU28","OUT013",3107.44740704407
"FDK36","OUT010",83.5168614572722
"FDR36","OUT018",649.238119815903
"NCQ17","OUT035",2502.81563856478
"FDS28","OUT019",94.0042438559274
"FDE08","OUT045",2397.05652358021
"FDU22","OUT046",1932.96793310795
"FDG41","OUT045",1606.71532224932
"FDO31","OUT010",288.491719003987
"FDM21","OUT019",915.351776332269
"FDU40","OUT017",3136.63756664904
"FDV36","OUT018",1641.16841708728
"FDT10","OUT027",1785.95863927169
"FDX38","OUT045",757.109660338881
"NCU30","OUT027",4177.68803872553
"NCV06","OUT049",3363.02406197082
"FDT16","OUT035",4140.23294632416
"NCP41","OUT027",2536.92589303963
"FDZ56","OUT017",2685.94994437416
"FDC22","OUT035",3315.44420744177
"FDU10","OUT035",741.990336006086
"FDS46","OUT045",1835.26841467483
"FDO08","OUT049",2661.57881844617
"NCV42","OUT018",1435.94710599005
"FDP33","OUT035",4126.89453662877
"FDJ12","OUT046",3380.79643614524
"FDH04","OUT045",1369.85982629711
"NCU54","OUT013",3411.38646988677
"FDO36","OUT010",309.73738071822
"FDT37","OUT027",6386.5282710333
"FDD14","OUT010",330.136320030518
"FDA16","OUT013",3479.32533418634
"NCS42","OUT019",282.290579610605
"FDP10","OUT019",405.363594696218
"FDQ28","OUT049",2502.41978299754
"FDK57","OUT010",577.922420614348
"FDK02","OUT013",1934.54933508371
"FDW47","OUT018",1634.62134856937
"NCC42","OUT018",1862.97845703595
"FDQ37","OUT018",2782.28295616752
"FDL40","OUT046",1548.46615036163
"DRE13","OUT010",276.490574130592
"FDQ34","OUT027",2541.89287793127
"NCB54","OUT046",1920.96678823455
"FDS48","OUT049",2563.6257135282
"FDO15","OUT045",1080.25572382454
"NCT30","OUT013",711.929450458127
"FDU49","OUT027",2417.79278525573
"FDE21","OUT046",1836.77634833026
"FDS49","OUT019",294.291724484
"FDT38","OUT027",2388.98308031268
"FDZ01","OUT045",1659.1223244277
"FDC41","OUT035",1319.47406851674
"DRG13","OUT010",401.017818358623
"NCZ42","OUT018",3487.68794604732
"NCM07","OUT045",1340.84102169185
"NCV17","OUT018",1629.16727221388
"DRK39","OUT035",1527.523468308
"FDS37","OUT018",1630.36864555707
"FDV12","OUT019",288.491719003987
"NCG19","OUT018",3338.94741636057
"FDS51","OUT013",1043.38353292628
"NCO14","OUT046",709.945713005464
"FDC38","OUT046",1938.76793858796
"FDN15","OUT046",2220.84428340424
"NCH42","OUT013",3810.75571829207
"FDQ22","OUT046",716.146852398846
"FDC05","OUT013",3153.43563952374
"FDZ31","OUT013",3187.36935227629
"DRJ23","OUT049",3328.41821014585
"FDC52","OUT035",2623.30347515438
"DRD12","OUT010",276.490574130592
"FDV55","OUT017",2552.56690458172
"FDD32","OUT046",1393.53074915215
"FDR01","OUT049",3584.84838313387
"FDY08","OUT019",439.26080581646
"FDQ45","OUT045",3038.41534901899
"DRN11","OUT027",3708.46150907432
"NCS05","OUT018",1629.16727221388
"FDY32","OUT035",2686.98771983303
"NCD31","OUT045",2508.85224815953
"NCE06","OUT049",2646.47982195817
"NCP14","OUT046",1658.79095753595
"NCF18","OUT019",318.135175157122
"FDF14","OUT018",2163.95102100367
"FDB22","OUT017",2514.47117982253
"NCH54","OUT049",2669.97661288507
"FDU27","OUT035",784.421046773702
"FDS58","OUT027",4210.44702322761
"NCU29","OUT035",2575.51721514894
"FDJ57","OUT013",3226.83405999615
"FDL56","OUT049",1403.94592260149
"FDH60","OUT035",3263.91048259682
"FDN24","OUT018",685.794604032045
"FDD02","OUT017",2065.42246564565
"FDP15","OUT017",4088.61123148804
"FDB28","OUT027",5231.83221983206
"DRC49","OUT045",2385.05537870682
"NCG30","OUT018",1622.62020369597
"FDJ14","OUT049",1301.09711232242
"FDL52","OUT045",702.752025769331
"NCG19","OUT027",5993.99632129821
"NCN41","OUT035",2013.36106708291
"FDW22","OUT013",3711.43677012353
"FDI02","OUT013",1713.74918420169
"FDV51","OUT045",2509.81855320631
"FDV48","OUT046",1261.38514246616
"NCL17","OUT019",427.259660943065
"FDP46","OUT045",1351.87586151847
"FDU10","OUT045",684.768060990694
"FDT37","OUT010",950.808562890273
"FDI27","OUT035",785.522230411215
"FDN51","OUT046",4029.60071051143
"FDW07","OUT035",1492.43052501918
"FDN45","OUT049",3820.59104262728
"DRN37","OUT027",4228.43098800625
"DRF48","OUT049",3268.90817541778
"FDP38","OUT019",54.7110151123099
"NCX18","OUT027",5172.59188233877
"FDK45","OUT018",1701.33484682889
"FDZ37","OUT049",1467.84857083338
"FDS50","OUT018",3337.57607975578
"NCR54","OUT018",2755.28670620636
"NCS17","OUT035",1473.92388312711
"FDV31","OUT046",2919.06649974108
"DRE27","OUT017",1599.4888937323
"FDN60","OUT013",2581.4876566191
"FDK26","OUT013",3168.65719617282
"FDX37","OUT018",1447.94825086345
"FDW31","OUT046",3143.24454509451
"FDX26","OUT018",2813.50866190854
"DRL49","OUT019",427.259660943065
"FDU49","OUT017",1439.60368592472
"FDY58","OUT046",3833.26363244324
"FDN03","OUT045",3892.70531557871
"NCV06","OUT010",352.741026982097
"FDH53","OUT045",1369.85982629711
"FDG31","OUT018",980.834052785221
"NCC06","OUT045",1857.35813231404
"FDS13","OUT049",4252.4095683277
"FDP16","OUT035",4037.33601192143
"FDA35","OUT013",1921.3784036351
"DRP47","OUT018",3535.07596228025
"FDY28","OUT010",629.869063677119
"FDY20","OUT035",1515.92731594607
"NCH30","OUT017",1776.5765390908
"NCR29","OUT019",94.0042438559274
"NCP05","OUT013",2471.53340682774
"NCF30","OUT019",537.115429395991
"FDA08","OUT035",2745.0903625849
"FDN51","OUT027",6661.02164057924
"FDH12","OUT046",1664.99209692933
"FDY39","OUT017",3314.64454570486
"NCO53","OUT045",2968.31156139372
"FDB40","OUT046",2478.66530882694
"FDH02","OUT049",1467.84857083338
"FDY11","OUT027",2053.98618620158
"FDQ09","OUT019",539.063865777081
"FDP16","OUT013",3926.64955139246
"NCF55","OUT018",655.384054420444
"FDY09","OUT027",4598.77482084306
"FDY39","OUT045",3047.77944850468
"NCU53","OUT049",2649.57767357277
"NCT41","OUT049",2502.41978299754
"FDJ45","OUT046",792.913059150675
"FDR28","OUT013",2604.09236357068
"FDN08","OUT013",1928.74932960369
"FDJ07","OUT049",1974.09385195207
"FDZ09","OUT027",4174.60315830279
"FDQ14","OUT017",2558.36691006173
"FDY12","OUT027",1359.70430281843
"FDK57","OUT046",1932.96793310795
"FDD20","OUT049",2036.07541728714
"FDS36","OUT018",1490.8683689962
"FDI40","OUT049",1692.1986521548
"FDJ40","OUT045",1632.45222857146
"FDE08","OUT013",2477.73840481921
"DRK01","OUT013",1530.35603454329
"FDC58","OUT049",709.295636941325
"FDE50","OUT046",3130.00232592506
"FDX48","OUT035",2538.31357436508
"DRM35","OUT018",2623.31770416138
"FDG41","OUT013",1618.41820529246
"FDB52","OUT046",4012.8756807414
"FDV19","OUT045",2495.83371154768
"DRG48","OUT017",2575.1716115333
"FDI26","OUT013",2990.46738329905
"FDU11","OUT019",549.116574269386
"FDF59","OUT019",566.887580787734
"FDR07","OUT049",1437.67658910194
"NCE06","OUT017",2636.24509606119
"FDE10","OUT046",1932.96793310795
"NCO55","OUT046",1688.56310892769
"FDZ13","OUT013",787.346152099555
"FDT50","OUT017",1599.4888937323
"FDH12","OUT010",405.363594696218
"FDD21","OUT045",1865.25352432686
"NCM05","OUT013",3933.24497445243
"FDK04","OUT013",934.393033104003
"FDN33","OUT017",1593.68888825229
"NCM18","OUT010",122.448287285671
"DRC25","OUT049",1415.44156865499
"FDT47","OUT017",1657.59153648417
"FDD45","OUT027",2571.8779875833
"NCD07","OUT018",1618.36750068368
"NCY54","OUT010",318.135175157122
"FDL12","OUT049",1007.54669276794
"FDL02","OUT017",1716.36076942453
"FDC60","OUT035",1433.63571042409
"FDR37","OUT017",3127.87882592049
"FDY16","OUT017",3293.27930134578
"FDU26","OUT045",1875.30623281917
"FDN24","OUT013",747.416467891065
"FDH44","OUT013",2512.34425664419
"FDE23","OUT010",72.4820216306575
"FDW60","OUT017",3004.74422402428
"FDQ55","OUT049",2031.82271427485
"FDV32","OUT027",1915.16302697704
"FDV03","OUT010",343.612792742921
"FDY14","OUT010",1136.38212951251
"NCL55","OUT027",6330.90552912427
"DRF25","OUT017",718.613845117124
"FDX03","OUT046",745.51786987722
"FDF40","OUT045",3873.05871068059
"FDX24","OUT010",323.097570828963
"FDA25","OUT049",1733.49659343511
"FDH21","OUT018",2346.51396788199
"FDB47","OUT010",607.264356725539
"FDT34","OUT019",405.363594696218
"FDS39","OUT010",468.631823294834
"NCU05","OUT046",1249.38399759277
"FDE02","OUT049",1438.53845473102
"FDL25","OUT035",1527.8073911257
"FDC50","OUT049",1438.53845473102
"FDZ32","OUT049",1727.6965879551
"FDV14","OUT045",1353.05512482554
"FDR07","OUT045",1328.69646826956
"FDB26","OUT049",780.938004677034
"NCR50","OUT045",2395.47612635977
"FDP01","OUT018",2177.16674989818
"FDH57","OUT045",1869.50622733916
"FDM60","OUT027",1311.15711675805
"FDA45","OUT017",2831.59610086336
"FDU55","OUT017",4302.87846280961
"FDH40","OUT035",1475.11646612962
"FDG40","OUT019",0.353380542760084
"FDT12","OUT049",3790.98988566149
"DRL59","OUT045",779.015135677983
"FDT47","OUT018",1460.29532486137
"FDI60","OUT017",1132.81252527241
"DRF51","OUT027",1323.44544096319
"NCK31","OUT049",793.46128717613
"FDB08","OUT045",2495.83371154768
"FDM44","OUT035",1816.18119037278
"FDD46","OUT018",2141.77270549812
"FDR27","OUT019",572.687586267747
"FDV56","OUT010",439.969446521193
"FDM02","OUT049",1433.2427190084
"FDU45","OUT018",1490.8683689962
"FDZ10","OUT017",2025.01660834066
"NCK31","OUT010",72.4820216306575
"FDR27","OUT035",2060.04614345084
"FDF33","OUT013",1723.20592441226
"FDJ36","OUT046",1664.99209692933
"FDP33","OUT049",4107.97395396705
"FDG17","OUT046",3833.5870168744
"FDG47","OUT027",6373.95305916575
"NCW29","OUT046",1922.74616442781
"DRH59","OUT017",1126.61138587903
"FDR32","OUT017",3938.5261190842
"FDP48","OUT035",3271.02019800984
"FDG17","OUT035",4037.33601192143
"DRJ59","OUT017",759.019702422112
"FDY48","OUT027",2548.92703791303
"FDB02","OUT046",2818.8984059255
"FDN10","OUT019",539.063865777081
"NCD55","OUT035",741.585343494621
"FDX34","OUT013",1950.18810857816
"FDZ38","OUT045",2788.26317578843
"DRF37","OUT049",3955.67965247231
"DRL47","OUT019",537.115429395991
"FDL27","OUT035",1248.92792042509
"NCP53","OUT035",3989.13398789485
"FDT03","OUT019",91.4799974107634
"FDJ28","OUT035",3362.72111002923
"FDF40","OUT018",3571.00395318796
"FDA32","OUT035",3666.45308402802
"NCP02","OUT017",892.232540000359
"FDZ31","OUT045",3056.28604839882
